%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1646632474803187391,6959,1646632474802729829,gnss,-1,1,35.153414213,136.966657725,81.2212,2.6629,1.1129,-1.7914,1.1129,2.8257,-1.8204,-1.7914,-1.8204,7.0608,3
1646632474993599616,6960,1646632474993443425,gnss,-1,1,35.153418178,136.966647616,81.0842,2.6629,1.1129,-1.7914,1.1129,2.8257,-1.8203,-1.7914,-1.8203,7.0608,3
1646632475215115196,6961,1646632475214986206,gnss,-1,1,35.153422693,136.966637082,80.9926,2.6629,1.1129,-1.7914,1.1129,2.8257,-1.8202,-1.7914,-1.8202,7.0607,3
1646632475396858583,6962,1646632475396653757,gnss,-1,1,35.153427077,136.96662702,80.8501,2.6629,1.1129,-1.7913,1.1129,2.8257,-1.82,-1.7913,-1.82,7.0607,3
1646632475599194097,6963,1646632475598956492,gnss,-1,1,35.153431294,136.966616545,80.7837,2.6629,1.1129,-1.7913,1.1129,2.8257,-1.8199,-1.7913,-1.8199,7.0606,3
1646632475800891463,6964,1646632475800627761,gnss,-1,1,35.153435688,136.96660552,80.7722,2.663,1.1129,-1.7913,1.1129,2.8256,-1.8198,-1.7913,-1.8198,7.0606,3
1646632476001212172,6965,1646632476000920304,gnss,-1,1,35.153440544,136.966595102,80.5927,2.663,1.1129,-1.7913,1.1129,2.8256,-1.8197,-1.7913,-1.8197,7.0605,3
1646632476201307853,6966,1646632476201196318,gnss,-1,1,35.153444899,136.966584664,80.5301,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8195,-1.7912,-1.8195,7.0605,3
1646632476293631547,6967,1646632476293349342,gnss,-1,1,35.153444899,136.966584664,80.5301,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8195,-1.7912,-1.8195,7.0605,3
1646632476296305599,6968,1646632476295939879,gnss,-1,1,35.153444899,136.966584664,80.5301,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8195,-1.7912,-1.8195,7.0605,3
1646632476298302246,6969,1646632476298057654,gnss,-1,1,35.153444899,136.966584664,80.5301,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8195,-1.7912,-1.8195,7.0605,3
1646632476394841713,6970,1646632476394439306,gnss,-1,1,35.153448896,136.96657389,80.3162,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8194,-1.7912,-1.8194,7.0605,3
1646632476595897695,6971,1646632476595655351,gnss,-1,1,35.153453392,136.966563435,80.2417,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8193,-1.7912,-1.8193,7.0604,3
1646632476797646177,6972,1646632476797410029,gnss,-1,1,35.153457203,136.966552751,80.1762,2.6752,1.2399,-2.015,1.2399,3.0586,-2.6873,-2.015,-2.6873,7.811,3
1646632476998514677,6973,1646632476998217406,gnss,-1,1,35.153461187,136.966542976,79.9427,2.663,1.1129,-1.7912,1.1129,2.8256,-1.8191,-1.7912,-1.8191,7.0603,3
1646632477198716463,6974,1646632477198593031,gnss,-1,1,35.153465351,136.966532759,79.8533,2.663,1.1129,-1.7911,1.1129,2.8256,-1.8189,-1.7911,-1.8189,7.0603,3
1646632477400130829,6975,1646632477399927862,gnss,-1,1,35.153469467,136.966522661,79.7631,2.663,1.1129,-1.7911,1.1129,2.8256,-1.8188,-1.7911,-1.8188,7.0602,3
1646632477611576542,6976,1646632477611315952,gnss,-1,1,35.153472916,136.96651294,79.7515,2.663,1.1129,-1.7911,1.1129,2.8256,-1.8187,-1.7911,-1.8187,7.0602,3
1646632477801793860,6977,1646632477801679349,gnss,-1,1,35.153476354,136.966503543,79.6972,2.663,1.1129,-1.7911,1.1129,2.8255,-1.8186,-1.7911,-1.8186,7.0601,3
1646632478003042293,6978,1646632478002929731,gnss,-1,1,35.153480838,136.966494406,79.5311,2.663,1.1129,-1.7911,1.1129,2.8255,-1.8184,-1.7911,-1.8184,7.0601,3
1646632478194241526,6979,1646632478194120980,gnss,-1,1,35.153484307,136.966484895,79.5076,2.663,1.1129,-1.791,1.1129,2.8255,-1.8183,-1.791,-1.8183,7.06,3
1646632478394500739,6980,1646632478394385647,gnss,-1,1,35.153487947,136.966476646,79.5433,2.663,1.113,-1.791,1.113,2.8255,-1.8182,-1.791,-1.8182,7.06,3
1646632478597639548,6981,1646632478597381252,gnss,-1,1,35.153491982,136.966468064,79.4568,2.663,1.113,-1.791,1.113,2.8255,-1.8181,-1.791,-1.8181,7.0599,3
1646632478798320764,6982,1646632478798167487,gnss,-1,1,35.153495531,136.966458941,79.4246,2.663,1.113,-1.791,1.113,2.8255,-1.8179,-1.791,-1.8179,7.0599,3
1646632479000478695,6983,1646632479000286432,gnss,-1,1,35.153498724,136.966450133,79.4437,2.663,1.113,-1.7909,1.113,2.8255,-1.8178,-1.7909,-1.8178,7.0598,3
1646632479200737754,6984,1646632479200619221,gnss,-1,1,35.153502377,136.966441613,79.316,2.663,1.113,-1.7909,1.113,2.8255,-1.8177,-1.7909,-1.8177,7.0598,3
1646632479402813391,6985,1646632479402577191,gnss,-1,1,35.15350596,136.966433418,79.3719,2.663,1.113,-1.7909,1.113,2.8255,-1.8176,-1.7909,-1.8176,7.0598,3
1646632479602107064,6986,1646632479601908507,gnss,-1,1,35.153509369,136.966425527,79.2595,2.6752,1.2397,-2.0146,1.2397,3.0582,-2.6857,-2.0146,-2.6857,7.8103,3
1646632479792319854,6987,1646632479792170724,gnss,-1,1,35.153512352,136.96641773,79.1719,2.6752,1.2397,-2.0146,1.2397,3.0582,-2.6856,-2.0146,-2.6856,7.8103,3
1646632479995055226,6988,1646632479994880576,gnss,-1,1,35.153515566,136.966409918,79.1791,2.6752,1.2397,-2.0145,1.2397,3.0582,-2.6854,-2.0145,-2.6854,7.8102,3
1646632480204411220,6989,1646632480204278440,gnss,-1,1,35.15351874,136.966402701,79.1889,2.6752,1.2397,-2.0145,1.2397,3.0581,-2.6853,-2.0145,-2.6853,7.8102,3
1646632480395643377,6990,1646632480395517697,gnss,-1,1,35.153522048,136.966395779,79.0802,2.6752,1.2397,-2.0145,1.2397,3.0581,-2.6852,-2.0145,-2.6852,7.8101,3
1646632480607845737,6991,1646632480607652243,gnss,-1,1,35.153524694,136.966389366,79.1118,2.663,1.113,-1.7908,1.113,2.8254,-1.8168,-1.7908,-1.8168,7.0595,3
1646632480799287746,6992,1646632480799048398,gnss,-1,1,35.153527139,136.966382793,79.1834,2.663,1.113,-1.7907,1.113,2.8254,-1.8167,-1.7907,-1.8167,7.0594,3
1646632481000555209,6993,1646632481000372910,gnss,-1,1,35.153529838,136.966376722,79.0631,2.6752,1.2396,-2.0144,1.2396,3.058,-2.6849,-2.0144,-2.6849,7.81,3
1646632481210844851,6994,1646632481210719783,gnss,-1,1,35.153532387,136.966371576,78.9885,2.6752,1.2396,-2.0143,1.2396,3.058,-2.6848,-2.0143,-2.6848,7.8099,3
1646632481402475779,6995,1646632481402319732,gnss,-1,1,35.153534475,136.966366334,79.0778,2.6752,1.2396,-2.0143,1.2396,3.058,-2.6846,-2.0143,-2.6846,7.8099,3
1646632481593589620,6996,1646632481593442834,gnss,-1,1,35.15353679,136.966361439,79.0085,2.6752,1.2396,-2.0143,1.2396,3.058,-2.6845,-2.0143,-2.6845,7.8098,3
1646632481794907387,6997,1646632481794792348,gnss,-1,1,35.153538722,136.966356608,78.9762,2.6752,1.2396,-2.0142,1.2396,3.0579,-2.6844,-2.0142,-2.6844,7.8098,3
1646632481995048969,6998,1646632481994916603,gnss,-1,1,35.15354062,136.96635204,78.9565,2.6752,1.2396,-2.0142,1.2396,3.0579,-2.6843,-2.0142,-2.6843,7.8097,3
1646632482196154528,6999,1646632482196029959,gnss,-1,1,35.153542417,136.966348249,78.883,2.6752,1.2396,-2.0141,1.2396,3.0579,-2.6842,-2.0141,-2.6842,7.8097,3
1646632482287302253,7000,1646632482287130055,gnss,-1,1,35.153542417,136.966348249,78.883,2.6752,1.2396,-2.0141,1.2396,3.0579,-2.6842,-2.0141,-2.6842,7.8097,3
1646632482288584218,7001,1646632482288429490,gnss,-1,1,35.153542417,136.966348249,78.883,2.6752,1.2396,-2.0141,1.2396,3.0579,-2.6842,-2.0141,-2.6842,7.8097,3
1646632482290015508,7002,1646632482289867485,gnss,-1,1,35.153542417,136.966348249,78.883,2.6752,1.2396,-2.0141,1.2396,3.0579,-2.6842,-2.0141,-2.6842,7.8097,3
1646632482397358788,7003,1646632482397200448,gnss,-1,1,35.153543536,136.966344734,78.7162,2.6752,1.2395,-2.0141,1.2395,3.0579,-2.6841,-2.0141,-2.6841,7.8096,3
1646632482608309116,7004,1646632482608120637,gnss,-1,1,35.153544272,136.966341092,78.6835,2.6752,1.2395,-2.0141,1.2395,3.0579,-2.684,-2.0141,-2.684,7.8096,3
1646632482798906958,7005,1646632482798702181,gnss,-1,1,35.153545183,136.966339074,78.5569,2.6631,1.113,-1.7905,1.113,2.8253,-1.8155,-1.7905,-1.8155,7.059,3
1646632483000712085,7006,1646632483000511662,gnss,-1,1,35.153545883,136.966336163,78.5358,2.6631,1.113,-1.7905,1.113,2.8253,-1.8154,-1.7905,-1.8154,7.0589,3
1646632483201721404,7007,1646632483201617125,gnss,-1,1,35.153546651,136.966333654,78.5915,2.6631,1.113,-1.7905,1.113,2.8253,-1.8153,-1.7905,-1.8153,7.0589,3
1646632483393836186,7008,1646632483393619863,gnss,-1,1,35.153546915,136.966331543,78.6581,2.6631,1.113,-1.7905,1.113,2.8253,-1.8151,-1.7905,-1.8151,7.0588,3
1646632483614840150,7009,1646632483614611415,gnss,-1,1,35.153547449,136.966330064,78.6337,2.6631,1.113,-1.7904,1.113,2.8253,-1.815,-1.7904,-1.815,7.0588,3
1646632483796618098,7010,1646632483796378846,gnss,-1,1,35.153547955,136.966328778,78.5927,2.6631,1.113,-1.7904,1.113,2.8253,-1.8149,-1.7904,-1.8149,7.0587,3
1646632483996616193,7011,1646632483996345497,gnss,-1,1,35.153548138,136.966327759,78.6803,2.6631,1.113,-1.7904,1.113,2.8253,-1.8148,-1.7904,-1.8148,7.0587,3
1646632484206788137,7012,1646632484206648464,gnss,-1,1,35.153548106,136.966327284,78.6998,2.6631,1.113,-1.7904,1.113,2.8253,-1.8146,-1.7904,-1.8146,7.0586,3
1646632484399196472,7013,1646632484398953479,gnss,-1,1,35.153548068,136.966326441,78.7254,2.6631,1.113,-1.7904,1.113,2.8252,-1.8145,-1.7904,-1.8145,7.0586,3
1646632484600791041,7014,1646632484600512044,gnss,-1,1,35.153548236,136.96632662,78.6837,2.6631,1.113,-1.7903,1.113,2.8252,-1.8144,-1.7903,-1.8144,7.0585,3
1646632484802179733,7015,1646632484801936925,gnss,-1,1,35.153548559,136.966326673,78.7073,2.6631,1.113,-1.7903,1.113,2.8252,-1.8143,-1.7903,-1.8143,7.0585,3
1646632485004615213,7016,1646632485004305353,gnss,-1,1,35.15354859,136.966326568,78.7546,2.6631,1.113,-1.7903,1.113,2.8252,-1.8142,-1.7903,-1.8142,7.0585,3
1646632485203765449,7017,1646632485203643196,gnss,-1,1,35.153548675,136.966326535,78.6527,2.6631,1.113,-1.7903,1.113,2.8252,-1.814,-1.7903,-1.814,7.0584,3
1646632485395072118,7018,1646632485394938274,gnss,-1,1,35.153548759,136.9663269,78.6794,2.6631,1.113,-1.7902,1.113,2.8252,-1.8139,-1.7902,-1.8139,7.0584,3
1646632485596242636,7019,1646632485596139566,gnss,-1,1,35.153548626,136.966327309,78.6714,2.6631,1.113,-1.7902,1.113,2.8252,-1.8138,-1.7902,-1.8138,7.0583,3
1646632485797418570,7020,1646632485797285914,gnss,-1,1,35.153548835,136.966327481,78.6547,2.6631,1.113,-1.7902,1.113,2.8252,-1.8137,-1.7902,-1.8137,7.0583,3
1646632485999264090,7021,1646632485999136091,gnss,-1,1,35.153548854,136.966327581,78.7172,2.6631,1.113,-1.7902,1.113,2.8252,-1.8135,-1.7902,-1.8135,7.0582,3
1646632486200289912,7022,1646632486200153509,gnss,-1,1,35.153548714,136.966327489,78.8045,2.6631,1.113,-1.7902,1.113,2.8252,-1.8134,-1.7902,-1.8134,7.0582,3
1646632486402767194,7023,1646632486402519754,gnss,-1,1,35.153549054,136.96632743,78.6987,2.6631,1.113,-1.7901,1.113,2.8252,-1.8133,-1.7901,-1.8133,7.0581,3
1646632486614259759,7024,1646632486613565551,gnss,-1,1,35.153549099,136.966327782,78.633,2.6631,1.113,-1.7901,1.113,2.8251,-1.8132,-1.7901,-1.8132,7.0581,3
1646632486795474041,7025,1646632486795187100,gnss,-1,1,35.153549113,136.966327792,78.6134,2.6631,1.113,-1.7901,1.113,2.8251,-1.8131,-1.7901,-1.8131,7.058,3
1646632486996989451,7026,1646632486996742013,gnss,-1,1,35.153549261,136.966327287,78.6556,2.6631,1.113,-1.7901,1.113,2.8251,-1.8129,-1.7901,-1.8129,7.058,3
1646632487216233608,7027,1646632487216113537,gnss,-1,1,35.1535493,136.966326938,78.593,2.6631,1.113,-1.79,1.113,2.8251,-1.8128,-1.79,-1.8128,7.0579,3
1646632487398634844,7028,1646632487398340987,gnss,-1,1,35.153549779,136.966326981,78.4893,2.6631,1.113,-1.79,1.113,2.8251,-1.8127,-1.79,-1.8127,7.0579,3
